"Id","dateonly","DayOfWeek","TimeOfDay","MinSleep"
5553957443,"04/21/16","Thursday","01",60
5553957443,"04/21/16","Thursday","02",72
5553957443,"04/21/16","Thursday","03",60
5553957443,"04/21/16","Thursday","04",60
5553957443,"04/21/16","Thursday","05",65
5553957443,"04/21/16","Thursday","06",15
5553957443,"04/21/16","Thursday","23",5
5553957443,"04/22/16","Friday","00",61
5553957443,"04/22/16","Friday","01",69
5553957443,"04/22/16","Friday","02",72
5553957443,"04/22/16","Friday","03",63
5553957443,"04/22/16","Friday","04",63
5553957443,"04/22/16","Friday","05",52
5553957443,"04/23/16","Saturday","00",25
5553957443,"04/23/16","Saturday","01",65
5553957443,"04/23/16","Saturday","02",66
5553957443,"04/23/16","Saturday","03",69
5553957443,"04/23/16","Saturday","04",70
5553957443,"04/23/16","Saturday","05",80
5553957443,"04/23/16","Saturday","06",68
5553957443,"04/23/16","Saturday","07",72
5553957443,"04/23/16","Saturday","08",66
5553957443,"04/23/16","Saturday","09",68
5553957443,"04/23/16","Saturday","10",52
5553957443,"04/23/16","Saturday","13",50
5553957443,"04/23/16","Saturday","14",67
5553957443,"04/23/16","Saturday","15",15
5553957443,"04/24/16","Sunday","00",18
5553957443,"04/24/16","Sunday","01",62
5553957443,"04/24/16","Sunday","02",63
5553957443,"04/24/16","Sunday","03",64
5553957443,"04/24/16","Sunday","04",87
5553957443,"04/24/16","Sunday","05",71
5553957443,"04/24/16","Sunday","06",79
5553957443,"04/24/16","Sunday","07",67
5553957443,"04/24/16","Sunday","08",72
5553957443,"04/24/16","Sunday","09",64
5553957443,"04/24/16","Sunday","10",13
5553957443,"04/24/16","Sunday","14",4
5553957443,"04/24/16","Sunday","15",63
5553957443,"04/24/16","Sunday","16",8
5553957443,"04/24/16","Sunday","22",55
5553957443,"04/24/16","Sunday","23",65
5553957443,"04/25/16","Monday","00",67
5553957443,"04/25/16","Monday","01",62
5553957443,"04/25/16","Monday","02",69
5553957443,"04/25/16","Monday","03",63
5553957443,"04/25/16","Monday","04",60
5553957443,"04/25/16","Monday","05",64
5553957443,"04/25/16","Monday","22",33
5553957443,"04/25/16","Monday","23",60
5553957443,"04/26/16","Tuesday","00",61
5553957443,"04/26/16","Tuesday","01",65
5553957443,"04/26/16","Tuesday","02",72
5553957443,"04/26/16","Tuesday","03",66
5553957443,"04/26/16","Tuesday","04",69
5553957443,"04/26/16","Tuesday","05",66
5553957443,"04/26/16","Tuesday","06",3
5553957443,"04/26/16","Tuesday","23",33
5553957443,"04/27/16","Wednesday","00",61
5553957443,"04/27/16","Wednesday","01",63
5553957443,"04/27/16","Wednesday","02",74
5553957443,"04/27/16","Wednesday","03",71
5553957443,"04/27/16","Wednesday","04",72
5553957443,"04/27/16","Wednesday","05",63
5553957443,"04/27/16","Wednesday","22",37
5553957443,"04/27/16","Wednesday","23",63
5553957443,"04/28/16","Thursday","00",65
5553957443,"04/28/16","Thursday","01",66
5553957443,"04/28/16","Thursday","02",64
5553957443,"04/28/16","Thursday","03",65
5553957443,"04/28/16","Thursday","04",68
5553957443,"04/28/16","Thursday","05",65
5553957443,"04/28/16","Thursday","21",6
5553957443,"04/28/16","Thursday","22",61
5553957443,"04/28/16","Thursday","23",64
5553957443,"04/29/16","Friday","00",62
5553957443,"04/29/16","Friday","01",66
5553957443,"04/29/16","Friday","02",64
5553957443,"04/29/16","Friday","03",77
5553957443,"04/29/16","Friday","04",68
5553957443,"04/29/16","Friday","05",68
5553957443,"04/29/16","Friday","06",10
5553957443,"04/29/16","Friday","23",37
5553957443,"04/30/16","Saturday","00",60
5553957443,"04/30/16","Saturday","01",64
5553957443,"04/30/16","Saturday","02",62
5553957443,"04/30/16","Saturday","03",60
5553957443,"04/30/16","Saturday","04",60
5553957443,"04/30/16","Saturday","05",73
5553957443,"04/30/16","Saturday","06",75
5553957443,"04/30/16","Saturday","07",77
5553957443,"04/30/16","Saturday","08",64
5553957443,"04/30/16","Saturday","09",61
5553957443,"04/30/16","Saturday","10",63
5553957443,"04/30/16","Saturday","11",35
5553957443,"04/30/16","Saturday","15",25
5553957443,"04/30/16","Saturday","16",65
5553957443,"04/30/16","Saturday","17",41
5553957443,"04/30/16","Saturday","23",47
5553957443,"05/01/16","Sunday","00",63
5553957443,"05/01/16","Sunday","01",61
5553957443,"05/01/16","Sunday","02",60
5553957443,"05/01/16","Sunday","03",68
5553957443,"05/01/16","Sunday","04",61
5553957443,"05/01/16","Sunday","05",82
5553957443,"05/01/16","Sunday","06",69
5553957443,"05/01/16","Sunday","07",60
5553957443,"05/01/16","Sunday","08",76
5553957443,"05/01/16","Sunday","09",38
5553957443,"05/01/16","Sunday","16",56
5553957443,"05/01/16","Sunday","17",24
5553957443,"05/01/16","Sunday","22",96
5553957443,"05/01/16","Sunday","23",62
5553957443,"05/02/16","Monday","00",66
5553957443,"05/02/16","Monday","01",72
5553957443,"05/02/16","Monday","02",68
5553957443,"05/02/16","Monday","03",64
5553957443,"05/02/16","Monday","04",65
5553957443,"05/02/16","Monday","05",54
5553957443,"05/02/16","Monday","22",46
5553957443,"05/02/16","Monday","23",63
5553957443,"05/03/16","Tuesday","00",73
5553957443,"05/03/16","Tuesday","01",66
5553957443,"05/03/16","Tuesday","02",75
5553957443,"05/03/16","Tuesday","03",69
5553957443,"05/03/16","Tuesday","04",61
5553957443,"05/03/16","Tuesday","05",28
5553957443,"05/04/16","Wednesday","00",30
5553957443,"05/04/16","Wednesday","01",60
5553957443,"05/04/16","Wednesday","02",61
5553957443,"05/04/16","Wednesday","03",64
5553957443,"05/04/16","Wednesday","04",64
5553957443,"05/04/16","Wednesday","05",60
5553957443,"05/04/16","Wednesday","06",71
5553957443,"05/04/16","Wednesday","07",66
5553957443,"05/04/16","Wednesday","08",20
5553957443,"05/04/16","Wednesday","22",40
5553957443,"05/04/16","Wednesday","23",62
5553957443,"05/05/16","Thursday","00",60
5553957443,"05/05/16","Thursday","01",69
5553957443,"05/05/16","Thursday","02",63
5553957443,"05/05/16","Thursday","03",65
5553957443,"05/05/16","Thursday","04",71
5553957443,"05/05/16","Thursday","05",63
5553957443,"05/05/16","Thursday","06",22
5553957443,"05/05/16","Thursday","22",7
5553957443,"05/05/16","Thursday","23",61
5553957443,"05/06/16","Friday","00",60
5553957443,"05/06/16","Friday","01",64
5553957443,"05/06/16","Friday","02",64
5553957443,"05/06/16","Friday","03",67
5553957443,"05/06/16","Friday","04",78
5553957443,"05/06/16","Friday","05",63
5553957443,"05/06/16","Friday","06",10
5553957443,"05/06/16","Friday","23",56
5553957443,"05/07/16","Saturday","00",60
5553957443,"05/07/16","Saturday","01",62
5553957443,"05/07/16","Saturday","02",68
5553957443,"05/07/16","Saturday","03",64
5553957443,"05/07/16","Saturday","04",61
5553957443,"05/07/16","Saturday","05",67
5553957443,"05/07/16","Saturday","06",61
5553957443,"05/07/16","Saturday","23",26
5553957443,"05/08/16","Sunday","00",60
5553957443,"05/08/16","Sunday","01",60
5553957443,"05/08/16","Sunday","02",60
5553957443,"05/08/16","Sunday","03",60
5553957443,"05/08/16","Sunday","04",79
5553957443,"05/08/16","Sunday","05",62
5553957443,"05/08/16","Sunday","06",73
5553957443,"05/08/16","Sunday","07",61
5553957443,"05/08/16","Sunday","08",64
5553957443,"05/08/16","Sunday","09",49
5553957443,"05/08/16","Sunday","21",10
5553957443,"05/08/16","Sunday","22",62
5553957443,"05/08/16","Sunday","23",60
5553957443,"05/09/16","Monday","00",83
5553957443,"05/09/16","Monday","01",64
5553957443,"05/09/16","Monday","02",65
5553957443,"05/09/16","Monday","03",64
5553957443,"05/09/16","Monday","04",64
5553957443,"05/09/16","Monday","05",64
5553957443,"05/09/16","Monday","06",9
5553957443,"05/09/16","Monday","22",16
5553957443,"05/09/16","Monday","23",66
5553957443,"05/10/16","Tuesday","00",62
5553957443,"05/10/16","Tuesday","01",60
5553957443,"05/10/16","Tuesday","02",60
5553957443,"05/10/16","Tuesday","03",83
5553957443,"05/10/16","Tuesday","04",60
5553957443,"05/10/16","Tuesday","05",62
5553957443,"05/10/16","Tuesday","06",7
5553957443,"05/11/16","Wednesday","00",41
5553957443,"05/11/16","Wednesday","01",68
5553957443,"05/11/16","Wednesday","02",65
5553957443,"05/11/16","Wednesday","03",63
5553957443,"05/11/16","Wednesday","04",62
5553957443,"05/11/16","Wednesday","05",60
5553957443,"05/11/16","Wednesday","06",65
5553957443,"05/11/16","Wednesday","07",60
5553957443,"05/11/16","Wednesday","08",26
5553957443,"05/11/16","Wednesday","21",13
5553957443,"05/11/16","Wednesday","22",65
5553957443,"05/11/16","Wednesday","23",62
5553957443,"05/12/16","Thursday","00",63
5553957443,"05/12/16","Thursday","01",68
5553957443,"05/12/16","Thursday","02",77
5553957443,"05/12/16","Thursday","03",61
5553957443,"05/12/16","Thursday","04",61
5553957443,"05/12/16","Thursday","05",45
5577150313,"04/11/16","Monday","22",19
5577150313,"04/11/16","Monday","23",64
5577150313,"04/12/16","Tuesday","00",60
5577150313,"04/12/16","Tuesday","01",61
5577150313,"04/12/16","Tuesday","02",60
5577150313,"04/12/16","Tuesday","03",63
5577150313,"04/12/16","Tuesday","04",60
5577150313,"04/12/16","Tuesday","05",72
5577150313,"04/12/16","Tuesday","22",53
5577150313,"04/12/16","Tuesday","23",60
5577150313,"04/13/16","Wednesday","00",61
5577150313,"04/13/16","Wednesday","01",60
5577150313,"04/13/16","Wednesday","02",62
5577150313,"04/13/16","Wednesday","03",61
5577150313,"04/13/16","Wednesday","04",71
5577150313,"04/13/16","Wednesday","05",59
5577150313,"04/13/16","Wednesday","21",32
5577150313,"04/13/16","Wednesday","22",60
5577150313,"04/13/16","Wednesday","23",60
5577150313,"04/14/16","Thursday","00",69
5577150313,"04/14/16","Thursday","01",60
5577150313,"04/14/16","Thursday","02",60
5577150313,"04/14/16","Thursday","03",60
5577150313,"04/14/16","Thursday","04",62
5577150313,"04/14/16","Thursday","05",59
5577150313,"04/14/16","Thursday","22",44
5577150313,"04/14/16","Thursday","23",62
5577150313,"04/15/16","Friday","00",71
5577150313,"04/15/16","Friday","01",60
5577150313,"04/15/16","Friday","02",64
5577150313,"04/15/16","Friday","03",63
5577150313,"04/15/16","Friday","04",64
5577150313,"04/15/16","Friday","05",9
5577150313,"04/15/16","Friday","22",9
5577150313,"04/15/16","Friday","23",60
5577150313,"04/16/16","Saturday","00",81
5577150313,"04/16/16","Saturday","01",62
5577150313,"04/16/16","Saturday","02",85
5577150313,"04/16/16","Saturday","03",61
5577150313,"04/16/16","Saturday","04",64
5577150313,"04/16/16","Saturday","05",63
5577150313,"04/16/16","Saturday","06",19
5577150313,"04/16/16","Saturday","20",15
5577150313,"04/16/16","Saturday","21",63
5577150313,"04/16/16","Saturday","22",66
5577150313,"04/16/16","Saturday","23",60
5577150313,"04/17/16","Sunday","00",62
5577150313,"04/17/16","Sunday","01",60
5577150313,"04/17/16","Sunday","02",70
5577150313,"04/17/16","Sunday","03",61
5577150313,"04/17/16","Sunday","04",64
5577150313,"04/17/16","Sunday","05",62
5577150313,"04/17/16","Sunday","06",38
5577150313,"04/17/16","Sunday","21",17
5577150313,"04/17/16","Sunday","22",66
5577150313,"04/17/16","Sunday","23",64
5577150313,"04/18/16","Monday","00",61
5577150313,"04/18/16","Monday","01",60
5577150313,"04/18/16","Monday","02",63
5577150313,"04/18/16","Monday","03",60
5577150313,"04/18/16","Monday","04",60
5577150313,"04/18/16","Monday","05",65
5577150313,"04/18/16","Monday","06",61
5577150313,"04/18/16","Monday","07",5
5577150313,"04/18/16","Monday","22",56
5577150313,"04/18/16","Monday","23",62
5577150313,"04/19/16","Tuesday","00",63
5577150313,"04/19/16","Tuesday","01",62
5577150313,"04/19/16","Tuesday","02",62
5577150313,"04/19/16","Tuesday","03",60
5577150313,"04/19/16","Tuesday","04",63
5577150313,"04/19/16","Tuesday","05",53
5577150313,"04/19/16","Tuesday","22",64
5577150313,"04/19/16","Tuesday","23",66
5577150313,"04/20/16","Wednesday","00",64
5577150313,"04/20/16","Wednesday","01",60
5577150313,"04/20/16","Wednesday","02",72
5577150313,"04/20/16","Wednesday","03",63
5577150313,"04/20/16","Wednesday","04",63
5577150313,"04/20/16","Wednesday","05",60
5577150313,"04/20/16","Wednesday","06",4
5577150313,"04/20/16","Wednesday","22",27
5577150313,"04/20/16","Wednesday","23",71
5577150313,"04/21/16","Thursday","00",60
5577150313,"04/21/16","Thursday","01",60
5577150313,"04/21/16","Thursday","02",64
5577150313,"04/21/16","Thursday","03",66
5577150313,"04/21/16","Thursday","04",62
5577150313,"04/21/16","Thursday","05",53
5577150313,"04/21/16","Thursday","23",73
5577150313,"04/22/16","Friday","00",61
5577150313,"04/22/16","Friday","01",61
5577150313,"04/22/16","Friday","02",60
5577150313,"04/22/16","Friday","03",82
5577150313,"04/22/16","Friday","04",61
5577150313,"04/22/16","Friday","05",7
5577150313,"04/22/16","Friday","23",19
5577150313,"04/23/16","Saturday","00",62
5577150313,"04/23/16","Saturday","01",62
5577150313,"04/23/16","Saturday","02",64
5577150313,"04/23/16","Saturday","03",60
5577150313,"04/23/16","Saturday","04",69
5577150313,"04/23/16","Saturday","05",60
5577150313,"04/23/16","Saturday","06",26
5577150313,"04/23/16","Saturday","21",47
5577150313,"04/23/16","Saturday","22",73
5577150313,"04/23/16","Saturday","23",62
5577150313,"04/24/16","Sunday","00",61
5577150313,"04/24/16","Sunday","01",81
5577150313,"04/24/16","Sunday","02",84
5577150313,"04/24/16","Sunday","03",60
5577150313,"04/24/16","Sunday","04",66
5577150313,"04/24/16","Sunday","05",61
5577150313,"04/24/16","Sunday","06",70
5577150313,"04/24/16","Sunday","07",38
5577150313,"04/24/16","Sunday","21",22
5577150313,"04/24/16","Sunday","22",74
5577150313,"04/24/16","Sunday","23",66
5577150313,"04/25/16","Monday","00",63
5577150313,"04/25/16","Monday","01",60
5577150313,"04/25/16","Monday","02",61
5577150313,"04/25/16","Monday","03",64
5577150313,"04/25/16","Monday","04",69
5577150313,"04/25/16","Monday","05",25
5577150313,"04/25/16","Monday","22",5
5577150313,"04/25/16","Monday","23",61
5577150313,"04/26/16","Tuesday","00",69
5577150313,"04/26/16","Tuesday","01",61
5577150313,"04/26/16","Tuesday","02",62
5577150313,"04/26/16","Tuesday","03",60
5577150313,"04/26/16","Tuesday","04",70
5577150313,"04/26/16","Tuesday","05",14
5577150313,"04/26/16","Tuesday","22",61
5577150313,"04/26/16","Tuesday","23",66
5577150313,"04/27/16","Wednesday","00",61
5577150313,"04/27/16","Wednesday","01",63
5577150313,"04/27/16","Wednesday","02",62
5577150313,"04/27/16","Wednesday","03",60
5577150313,"04/27/16","Wednesday","04",62
5577150313,"04/27/16","Wednesday","05",46
5577150313,"04/27/16","Wednesday","22",5
5577150313,"04/27/16","Wednesday","23",62
5577150313,"04/28/16","Thursday","00",62
5577150313,"04/28/16","Thursday","01",62
5577150313,"04/28/16","Thursday","02",62
5577150313,"04/28/16","Thursday","03",60
5577150313,"04/28/16","Thursday","04",61
5577150313,"04/28/16","Thursday","05",9
5577150313,"04/28/16","Thursday","21",33
5577150313,"04/28/16","Thursday","22",60
5577150313,"04/28/16","Thursday","23",60
5577150313,"04/29/16","Friday","00",64
5577150313,"04/29/16","Friday","01",73
5577150313,"04/29/16","Friday","02",61
5577150313,"04/29/16","Friday","03",60
5577150313,"04/29/16","Friday","04",62
5577150313,"04/29/16","Friday","05",41
5577150313,"04/29/16","Friday","22",7
5577150313,"04/29/16","Friday","23",60
5577150313,"04/30/16","Saturday","00",62
5577150313,"04/30/16","Saturday","01",62
5577150313,"04/30/16","Saturday","02",61
5577150313,"04/30/16","Saturday","03",61
5577150313,"04/30/16","Saturday","04",60
5577150313,"04/30/16","Saturday","05",73
5577150313,"04/30/16","Saturday","06",10
5577150313,"04/30/16","Saturday","23",42
5577150313,"05/01/16","Sunday","00",63
5577150313,"05/01/16","Sunday","01",62
5577150313,"05/01/16","Sunday","02",64
5577150313,"05/01/16","Sunday","03",64
5577150313,"05/01/16","Sunday","04",63
5577150313,"05/01/16","Sunday","05",60
5577150313,"05/01/16","Sunday","21",17
5577150313,"05/01/16","Sunday","22",62
5577150313,"05/01/16","Sunday","23",62
5577150313,"05/02/16","Monday","00",60
5577150313,"05/02/16","Monday","01",61
5577150313,"05/02/16","Monday","02",72
5577150313,"05/02/16","Monday","03",63
5577150313,"05/02/16","Monday","04",61
5577150313,"05/02/16","Monday","05",11
5577150313,"05/02/16","Monday","21",35
5577150313,"05/02/16","Monday","22",72
5577150313,"05/02/16","Monday","23",14
5577150313,"05/03/16","Tuesday","12",36
5577150313,"05/03/16","Tuesday","13",64
5577150313,"05/03/16","Tuesday","14",62
5577150313,"05/03/16","Tuesday","15",66
5577150313,"05/03/16","Tuesday","16",60
5577150313,"05/03/16","Tuesday","17",60
5577150313,"05/03/16","Tuesday","18",63
5577150313,"05/03/16","Tuesday","19",62
5577150313,"05/03/16","Tuesday","20",68
5577150313,"05/03/16","Tuesday","21",38
5577150313,"05/04/16","Wednesday","10",47
5577150313,"05/04/16","Wednesday","11",61
5577150313,"05/04/16","Wednesday","12",64
5577150313,"05/04/16","Wednesday","13",61
5577150313,"05/04/16","Wednesday","14",60
5577150313,"05/04/16","Wednesday","15",61
5577150313,"05/04/16","Wednesday","16",60
5577150313,"05/04/16","Wednesday","17",62
5577150313,"05/04/16","Wednesday","18",62
5577150313,"05/04/16","Wednesday","19",62
5577150313,"05/04/16","Wednesday","20",65
5577150313,"05/04/16","Wednesday","21",4
5577150313,"05/05/16","Thursday","13",60
5577150313,"05/05/16","Thursday","14",25
5577150313,"05/09/16","Monday","20",46
5577150313,"05/09/16","Monday","21",97
5577150313,"05/09/16","Monday","22",61
5577150313,"05/09/16","Monday","23",82
5577150313,"05/10/16","Tuesday","00",62
5577150313,"05/10/16","Tuesday","01",61
5577150313,"05/10/16","Tuesday","02",65
5577150313,"05/10/16","Tuesday","03",61
5577150313,"05/10/16","Tuesday","04",62
5577150313,"05/10/16","Tuesday","05",44
5577150313,"05/10/16","Tuesday","21",13
5577150313,"05/10/16","Tuesday","22",61
5577150313,"05/10/16","Tuesday","23",74
5577150313,"05/11/16","Wednesday","00",64
5577150313,"05/11/16","Wednesday","01",62
5577150313,"05/11/16","Wednesday","02",62
5577150313,"05/11/16","Wednesday","03",60
5577150313,"05/11/16","Wednesday","04",68
5577150313,"05/11/16","Wednesday","05",64
6117666160,"04/16/16","Saturday","00",21
6117666160,"04/16/16","Saturday","01",60
6117666160,"04/16/16","Saturday","02",61
6117666160,"04/16/16","Saturday","03",67
6117666160,"04/16/16","Saturday","04",61
6117666160,"04/16/16","Saturday","05",60
6117666160,"04/16/16","Saturday","06",61
6117666160,"04/16/16","Saturday","07",26
6117666160,"04/17/16","Sunday","03",42
6117666160,"04/17/16","Sunday","04",62
6117666160,"04/17/16","Sunday","05",65
6117666160,"04/17/16","Sunday","06",60
6117666160,"04/17/16","Sunday","07",42
6117666160,"04/17/16","Sunday","15",29
6117666160,"04/17/16","Sunday","16",60
6117666160,"04/17/16","Sunday","17",4
6117666160,"04/17/16","Sunday","22",19
6117666160,"04/17/16","Sunday","23",60
6117666160,"04/18/16","Monday","00",47
6117666160,"04/18/16","Monday","01",63
6117666160,"04/18/16","Monday","02",61
6117666160,"04/18/16","Monday","03",63
6117666160,"04/18/16","Monday","04",60
6117666160,"04/18/16","Monday","05",61
6117666160,"04/18/16","Monday","06",61
6117666160,"04/18/16","Monday","07",36
6117666160,"04/18/16","Monday","23",6
6117666160,"04/19/16","Tuesday","00",63
6117666160,"04/19/16","Tuesday","01",63
6117666160,"04/19/16","Tuesday","02",60
6117666160,"04/19/16","Tuesday","03",63
6117666160,"04/19/16","Tuesday","04",64
6117666160,"04/19/16","Tuesday","05",60
6117666160,"04/19/16","Tuesday","06",69
6117666160,"04/19/16","Tuesday","07",65
6117666160,"04/19/16","Tuesday","08",6
6117666160,"04/19/16","Tuesday","23",53
6117666160,"04/20/16","Wednesday","00",66
6117666160,"04/20/16","Wednesday","01",62
6117666160,"04/20/16","Wednesday","02",63
6117666160,"04/20/16","Wednesday","03",66
6117666160,"04/20/16","Wednesday","04",61
6117666160,"04/20/16","Wednesday","05",60
6117666160,"04/20/16","Wednesday","06",67
6117666160,"04/20/16","Wednesday","07",34
6117666160,"04/20/16","Wednesday","23",14
6117666160,"04/21/16","Thursday","00",60
6117666160,"04/21/16","Thursday","01",65
6117666160,"04/21/16","Thursday","02",62
6117666160,"04/21/16","Thursday","03",64
6117666160,"04/21/16","Thursday","04",62
6117666160,"04/21/16","Thursday","05",67
6117666160,"04/21/16","Thursday","06",78
6117666160,"04/21/16","Thursday","07",67
6117666160,"04/21/16","Thursday","08",58
6117666160,"04/22/16","Friday","00",50
6117666160,"04/22/16","Friday","01",62
6117666160,"04/22/16","Friday","02",60
6117666160,"04/22/16","Friday","03",61
6117666160,"04/22/16","Friday","04",60
6117666160,"04/22/16","Friday","05",61
6117666160,"04/22/16","Friday","06",66
6117666160,"04/22/16","Friday","07",99
6117666160,"04/22/16","Friday","08",64
6117666160,"04/22/16","Friday","09",32
6117666160,"04/22/16","Friday","22",19
6117666160,"04/22/16","Friday","23",69
6117666160,"04/23/16","Saturday","00",69
6117666160,"04/23/16","Saturday","01",60
6117666160,"04/23/16","Saturday","02",91
6117666160,"04/23/16","Saturday","03",62
6117666160,"04/23/16","Saturday","04",60
6117666160,"04/23/16","Saturday","05",60
6117666160,"04/23/16","Saturday","06",60
6117666160,"04/23/16","Saturday","07",50
6117666160,"04/24/16","Sunday","02",63
6117666160,"04/24/16","Sunday","03",60
6117666160,"04/24/16","Sunday","04",62
6117666160,"04/24/16","Sunday","05",60
6117666160,"04/24/16","Sunday","06",62
6117666160,"04/24/16","Sunday","07",64
6117666160,"04/24/16","Sunday","08",11
6117666160,"04/26/16","Tuesday","23",7
6117666160,"04/27/16","Wednesday","00",62
6117666160,"04/27/16","Wednesday","01",60
6117666160,"04/27/16","Wednesday","02",61
6117666160,"04/27/16","Wednesday","03",60
6117666160,"04/27/16","Wednesday","04",61
6117666160,"04/27/16","Wednesday","05",68
6117666160,"04/27/16","Wednesday","06",60
6117666160,"04/27/16","Wednesday","07",60
6117666160,"04/27/16","Wednesday","08",60
6117666160,"04/27/16","Wednesday","09",14
6117666160,"04/27/16","Wednesday","23",18
6117666160,"04/28/16","Thursday","00",65
6117666160,"04/28/16","Thursday","01",62
6117666160,"04/28/16","Thursday","02",62
6117666160,"04/28/16","Thursday","03",66
6117666160,"04/28/16","Thursday","04",60
6117666160,"04/28/16","Thursday","05",60
6117666160,"04/28/16","Thursday","06",46
6117666160,"04/28/16","Thursday","21",34
6117666160,"04/28/16","Thursday","22",60
6117666160,"04/28/16","Thursday","23",73
6117666160,"04/29/16","Friday","00",61
6117666160,"04/29/16","Friday","01",63
6117666160,"04/29/16","Friday","02",60
6117666160,"04/29/16","Friday","03",61
6117666160,"04/29/16","Friday","04",62
6117666160,"04/29/16","Friday","05",60
6117666160,"04/29/16","Friday","06",60
6117666160,"04/29/16","Friday","07",60
6117666160,"04/29/16","Friday","08",26
6117666160,"04/30/16","Saturday","23",61
6117666160,"05/01/16","Sunday","00",60
6117666160,"05/01/16","Sunday","01",85
6117666160,"05/01/16","Sunday","02",115
6117666160,"05/01/16","Sunday","03",62
6117666160,"05/01/16","Sunday","04",60
6117666160,"05/01/16","Sunday","05",60
6117666160,"05/01/16","Sunday","06",61
6117666160,"05/01/16","Sunday","07",60
6117666160,"05/01/16","Sunday","08",43
6117666160,"05/04/16","Wednesday","23",5
6117666160,"05/05/16","Thursday","00",64
6117666160,"05/05/16","Thursday","01",60
6117666160,"05/05/16","Thursday","02",62
6117666160,"05/05/16","Thursday","03",63
6117666160,"05/05/16","Thursday","04",60
6117666160,"05/05/16","Thursday","05",61
6117666160,"05/05/16","Thursday","06",67
6117666160,"05/05/16","Thursday","22",9
6117666160,"05/05/16","Thursday","23",60
6117666160,"05/06/16","Friday","00",63
6117666160,"05/06/16","Friday","01",60
6117666160,"05/06/16","Friday","02",63
6117666160,"05/06/16","Friday","03",61
6117666160,"05/06/16","Friday","04",60
6117666160,"05/06/16","Friday","05",62
6117666160,"05/06/16","Friday","06",70
6117666160,"05/06/16","Friday","07",67
6117666160,"05/06/16","Friday","08",62
6117666160,"05/06/16","Friday","09",10
6117666160,"05/06/16","Friday","13",32
6117666160,"05/06/16","Friday","14",64
6117666160,"05/07/16","Saturday","01",62
6117666160,"05/07/16","Saturday","02",60
6117666160,"05/07/16","Saturday","03",62
6117666160,"05/07/16","Saturday","04",60
6117666160,"05/07/16","Saturday","05",61
6117666160,"05/07/16","Saturday","06",61
6117666160,"05/07/16","Saturday","07",51
6117666160,"05/07/16","Saturday","19",20
6117666160,"05/07/16","Saturday","20",62
6117666160,"05/07/16","Saturday","21",20
6117666160,"05/07/16","Saturday","22",9
6117666160,"05/07/16","Saturday","23",63
6117666160,"05/08/16","Sunday","00",95
6117666160,"05/08/16","Sunday","01",60
6117666160,"05/08/16","Sunday","02",71
6117666160,"05/08/16","Sunday","03",60
6117666160,"05/08/16","Sunday","04",62
6117666160,"05/08/16","Sunday","05",61
6117666160,"05/08/16","Sunday","06",60
6117666160,"05/08/16","Sunday","07",60
6117666160,"05/08/16","Sunday","08",63
6117666160,"05/08/16","Sunday","22",7
6117666160,"05/08/16","Sunday","23",69
6117666160,"05/09/16","Monday","00",62
6117666160,"05/09/16","Monday","01",65
6117666160,"05/09/16","Monday","02",61
6117666160,"05/09/16","Monday","03",60
6117666160,"05/09/16","Monday","04",60
6117666160,"05/09/16","Monday","05",63
6117666160,"05/09/16","Monday","06",72
6117666160,"05/09/16","Monday","07",38
6775888955,"04/13/16","Wednesday","02",27
6775888955,"04/13/16","Wednesday","03",65
6775888955,"04/13/16","Wednesday","04",66
6775888955,"04/13/16","Wednesday","05",60
6775888955,"04/13/16","Wednesday","06",66
6775888955,"04/13/16","Wednesday","07",9
6775888955,"04/13/16","Wednesday","23",19
6775888955,"04/14/16","Thursday","00",62
6775888955,"04/14/16","Thursday","01",60
6775888955,"04/14/16","Thursday","02",61
6775888955,"04/14/16","Thursday","03",62
6775888955,"04/14/16","Thursday","04",61
6775888955,"04/14/16","Thursday","05",60
6775888955,"04/14/16","Thursday","06",65
6775888955,"04/14/16","Thursday","07",14
6775888955,"04/15/16","Friday","00",59
6775888955,"04/15/16","Friday","01",61
6775888955,"04/15/16","Friday","02",60
6775888955,"04/15/16","Friday","03",60
6775888955,"04/15/16","Friday","04",61
6775888955,"04/15/16","Friday","05",60
6775888955,"04/15/16","Friday","06",64
6962181067,"04/12/16","Tuesday","00",47
6962181067,"04/12/16","Tuesday","01",60
6962181067,"04/12/16","Tuesday","02",66
6962181067,"04/12/16","Tuesday","03",64
6962181067,"04/12/16","Tuesday","04",63
6962181067,"04/12/16","Tuesday","05",61
6962181067,"04/12/16","Tuesday","06",50
6962181067,"04/12/16","Tuesday","23",4
6962181067,"04/13/16","Wednesday","00",68
6962181067,"04/13/16","Wednesday","01",69
6962181067,"04/13/16","Wednesday","02",68
6962181067,"04/13/16","Wednesday","03",61
6962181067,"04/13/16","Wednesday","04",74
6962181067,"04/13/16","Wednesday","05",62
6962181067,"04/13/16","Wednesday","06",65
6962181067,"04/13/16","Wednesday","07",61
6962181067,"04/13/16","Wednesday","08",30
6962181067,"04/13/16","Wednesday","09",55
6962181067,"04/13/16","Wednesday","10",60
6962181067,"04/13/16","Wednesday","11",58
6962181067,"04/13/16","Wednesday","23",56
6962181067,"04/14/16","Thursday","00",60
6962181067,"04/14/16","Thursday","01",70
6962181067,"04/14/16","Thursday","02",60
6962181067,"04/14/16","Thursday","03",61
6962181067,"04/14/16","Thursday","04",60
